"Room","Date","LA","GPP","R_leaf","R_root","R_stem","R_leaf_se","R_root_se","R_stem_se","Rm_leaf","Rm_stem","Rm_root"
2,2016-01-17,0.0040255913415826,0.0299332261874816,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.00303108932844754,0.000998763060680076,0.00152509926211954
2,2016-01-15,0.00390316817194088,0.0227464426215043,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0029496022405963,0.000978253041152512,0.00141750731245209
2,2016-01-26,0.00777108668723445,0.0502077571438549,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.00587023421935785,0.00186251930772823,0.00279436957932013
2,2016-01-13,0.00376470465533676,0.031367307615956,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.00287570680120397,0.000931524369857424,0.00130544771971063
2,2016-01-11,0.00351560343329871,0.0307314196375251,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.00274136714980533,0.000832126129089793,0.00116553289488609
2,2016-01-09,0.0030612671473552,0.0165500177452318,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.00247854742593517,0.000653607401144619,0.000974375248969428
2,2016-01-18,0.00411034947081491,0.0353728044608527,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.00309594094694063,0.00100745198781385,0.00158452849236583
2,2016-01-16,0.00396047246522756,0.0250259240820943,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.00298514458718548,0.000990132200030674,0.001470400018357
2,2016-01-27,0.00892780123828336,0.0413427713742884,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.00672287518958506,0.00218441232033444,0.00311833230485774
2,2016-01-14,0.00384185379191359,0.0263312513488833,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.00291595780612185,0.000959819219332471,0.00136349769577867
2,2016-01-12,0.00365989609240145,0.0250678302607648,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.00282034474328452,0.000890062128014239,0.00124043393562181
2,2016-01-10,0.00332000200821961,0.0253104942730344,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.00263026953820826,0.000754410008370964,0.00107782114887734
2,2016-01-19,0.00422824476238561,0.0364529464103283,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.00318928653232675,0.00102026062298854,0.00165202778642599
2,2016-01-30,0.0137944441068174,0.0921659912558901,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0102761922977857,0.00359761857035822,0.00443564794953511
2,2016-01-28,0.0103127566815156,0.078526800508669,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.00773792864623334,0.00258021199610104,0.00349875745315481
2,2016-02-06,0.0311515895292686,0.183863785142842,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0230957159695339,0.00827697190762793,0.00898770863608095
2,2016-02-15,0.0596108215938157,0.388378272418406,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0443299414242601,0.0151847357286639,0.0158931216709519
2,2016-02-13,0.0520488164933611,0.36132900549039,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0390038795272432,0.012779111357908,0.0142347103937675
2,2016-01-22,0.00498935525043407,0.0159293213157326,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.00378379269903346,0.00115725337343414,0.00195467848776535
2,2016-01-31,0.0158518507725053,0.124128415575632,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0117756660631698,0.00419741232434991,0.00498227980546661
2,2016-01-29,0.011940266803578,0.0754399499134608,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.00892550956176745,0.0030543482520702,0.00393918825107479
2,2016-02-07,0.0339753428077042,0.231263034264034,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0252360247891673,0.0089193321663206,0.00972155678837588
2,2016-02-16,0.0639239664582259,0.372731331004885,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0472189661098268,0.0168377030345572,0.0167777288329496
2,2016-02-14,0.0556705618996388,0.351243883650196,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.041598112659169,0.013849725617323,0.0150474225018456
2,2016-01-23,0.00545174730996867,0.0380734295045282,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.00413678497538953,0.00126189999113536,0.00210702373076461
2,2016-02-01,0.0180890489819136,0.1032184288529,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0134096200668014,0.00484111888743014,0.00557322707580021
2,2016-02-10,0.0425509571785806,0.32637010990528,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0318507510573509,0.0106180302649539,0.0119352871170707
2,2016-02-08,0.0368148228987619,0.292033827132026,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0274106383092204,0.00951733084779557,0.0104587231535892
2,2016-02-17,0.0686643673752037,0.412634512345266,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0502847870031802,0.0188621888776294,0.0177071649197017
2,2016-02-26,0.120907469065409,0.441845546619704,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0827451732897163,0.0437715568838851,0.0272146388226393
2,2016-02-04,0.0256450146851771,0.12326739495263,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0189752555959992,0.0069096091650502,0.00755339394252253
2,2016-02-02,0.0204826009163139,0.172583715749723,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0151637435175624,0.0055161276329837,0.00620263301746679
2,2016-02-11,0.0455433850151662,0.284165291201205,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0341497990136449,0.0112168250243499,0.0126845636332432
2,2016-02-09,0.0396595601005572,0.256686088229096,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0296108975849797,0.0100693859869779,0.0111953139344737
2,2016-02-18,0.0738863952270833,0.453229628034548,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0535470043916308,0.0213117546005069,0.0186873508630715
2,2016-02-27,0.125376466466445,0.549321560425624,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0860986548192863,0.0448220817885816,0.0281686729441986
2,2016-02-05,0.0283670008821835,0.16560279798429,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0210040226414385,0.00760286069833274,0.00826303543977345
2,2016-02-03,0.0230090687569778,0.17274175323625,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0170237256243344,0.00620982793439548,0.00686464088739727
2,2016-02-12,0.0486912144926483,0.34301257909568,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0365276417411721,0.0119193316077925,0.0134490644148544
2,2016-02-21,0.0919842636231755,0.448377375581578,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0643679128094526,0.0307314765617559,0.0218919928576081
2,2016-02-19,0.0796073214298175,0.487433767643158,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0570126213183698,0.0242023664379466,0.0197205178062587
2,2016-02-28,0.129202274906928,0.68203577254308,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0892779827379543,0.0451424841223396,0.0290667203611222
2,2016-02-20,0.0856960195338331,0.362702624524454,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0606382518501119,0.0273996101932267,0.0207941377378099
2,2016-02-29,0.132300380087354,0.632885263552446,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0922555984191488,0.0446455845675551,0.0299008889502773
2,2016-02-24,0.110377964579694,0.615707460388327,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0756259839041567,0.0398288566320888,0.0251701789581459
2,2016-02-22,0.0983038277818904,0.561906098410634,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0681456210189868,0.0340259562389427,0.0229978653655363
2,2016-02-25,0.115879797003324,0.627506776541805,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0792450967758158,0.0420780887258528,0.0262125101195775
2,2016-02-23,0.104486486094023,0.59773047947814,0.0388774334022668,0.0318891861111445,0.0368588875659481,0.00257765644980862,0.00209733104362728,0.00270497958067507,0.0719153933013101,0.0371110399201958,0.0240955374614777
3,2016-01-18,0.00714611137393643,0.0627173699795872,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.00444478010873378,0.000857673392473507,0.00184488961033197
3,2016-01-16,0.00626290096689827,0.0394893236203073,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.00398266125473455,0.000764913420884471,0.00160850515268338
3,2016-01-17,0.00668235947663598,0.0500063395831579,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.0041962280503952,0.000804358219469381,0.00172133139170403
3,2016-01-15,0.00587295067255365,0.0343032527276374,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.00379212526284004,0.000734677792990069,0.00150347376397571
3,2016-01-12,0.00473229736018172,0.0324230681164015,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.00323915752063474,0.000652613896162754,0.0012057774067876
3,2016-01-23,0.0107709901062922,0.0752864764066291,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.00673149497350512,0.00148635752136198,0.00275090206553872
3,2016-01-19,0.00766993573022107,0.0675211683790154,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.00474107804523013,0.000929447427762161,0.00198231247500275
3,2016-01-08,0.00272757418089654,0.0191951512081733,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.00209906127643493,0.000389344063851466,0.000739790991064421
3,2016-02-08,0.0565363557212944,0.465070528164274,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.0415413553740228,0.0131996501845735,0.0127568288658021
3,2016-02-06,0.0475851064612975,0.281311011239122,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.0345914453670213,0.0104458772082835,0.0108359164047452
3,2016-01-13,0.00512243404136503,0.0436091619248421,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.00343232785470197,0.000683189234357921,0.00130504702032212
3,2016-01-24,0.0119014357764453,0.0499285849312794,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.00751436249274421,0.00171416307561472,0.00301832575684518
3,2016-01-22,0.00980336583427367,0.0302184236346948,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.00607952416745374,0.00129820808799866,0.0025176992438431
3,2016-01-09,0.00332495178823994,0.0177705940658752,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.0024631064914982,0.000485629201316305,0.000872498047821582
3,2016-02-09,0.0613058951859754,0.403472175961304,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.0452533900760843,0.0147610583982602,0.0137786842267761
3,2016-02-07,0.0519582521655711,0.361375320955594,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.0379841474734994,0.0117614051372225,0.0117749047938987
3,2016-01-14,0.00549772342143245,0.0383193895467927,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.00361266561579978,0.000708990132057456,0.00140330009628672
3,2016-01-25,0.0132154514124133,0.0514712649687935,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.00844491812349063,0.00198584965930514,0.00332408066990436
3,2016-02-03,0.0357570228422628,0.274294245686885,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.0254507217225985,0.0071736596771577,0.00828840228135409
3,2016-01-10,0.00384834140578883,0.0298691700897829,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.0027665012979447,0.000558495083370659,0.000992440049831634
3,2016-02-10,0.0662239034011881,0.528409323978533,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.0490919957814449,0.0164230854359881,0.0148301836874521
3,2016-01-30,0.0232294000067079,0.1577369339092,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.0158716153051598,0.00415299480108618,0.00556462715725688
3,2016-01-28,0.0184664037920117,0.143579794005857,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.0122906276679696,0.00310644467248557,0.00451243626101652
3,2016-01-26,0.0147337855818768,0.0960565988728248,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.00953995326406394,0.00230564218098157,0.00367227715685807
3,2016-02-04,0.0394783311611347,0.186202576144077,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.0283196977004968,0.00815819812372922,0.00909148145371586
3,2016-01-11,0.00431252820571287,0.038784480720484,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.00302120015468626,0.000612602913743235,0.00110255412638887
3,2016-02-11,0.071240051904523,0.459756923237646,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.0530242724904325,0.0181574393579083,0.0158992193595392
3,2016-01-31,0.0259953428725894,0.208178555771486,0.0358283559979859,0.0276805287671223,0.0272615188029908,0.00259962643070579,0.000989692186057028,0.00379683077081977,0.0179718027032482,0.00478292497452811,0.00616992231396466
