"Date","Room","Prov","Pot","W_treatment","Code","Height","D1","D2","D","Stemmass","Rootmass","Leafmass","Leafarea"
2016-01-08,4,"B",46,"d","B-46",16.8,1.23,1.38,1.305,0.0489580181975274,0.0802840059382859,0.213599000539916,56.5590450470695
2016-01-08,4,"B",47,"d","B-47",12.2,0.95,0.98,0.965,0.0151072905548339,0.0373719867163595,0.0928465304737355,27.827116152412
2016-01-08,4,"B",48,"d","B-48",13.3,1.05,1.01,1.03,0.0206479909415881,0.0447228172888822,0.113977660112056,32.8862703468673
2016-01-08,4,"B",49,"d","B-49",12.5,0.85,0.91,0.88,0.0159643605522928,0.0327685903240176,0.0859988410798718,24.717669721565
2016-01-08,4,"B",50,"d","B-50",13.7,1.04,0.99,1.015,0.0227346724743224,0.0447520258808091,0.116906841376492,32.9481168386232
2016-01-08,4,"B",51,"d","B-51",12.2,0.96,1.01,0.985,0.0151993482726504,0.0386555177485947,0.0951896897403337,28.6949418007528
2016-01-08,4,"B",52,"d","B-52",11.3,0.79,0.98,0.885,0.0113513034843783,0.0303963105924579,0.0747449524783675,22.9839928835095
2016-01-08,4,"B",53,"d","B-53",14.3,0.84,0.87,0.855,0.0249940237169155,0.0349749273022503,0.101032741349667,26.3801671775636
2016-01-08,4,"B",54,"d","B-54",16.8,0.93,0.99,0.96,0.0447028562908747,0.0484321954120686,0.147093515429799,35.7178827693647
2016-01-08,4,"B",55,"d","B-55",12.1,0.85,0.86,0.855,0.0141736953147847,0.0304110445877861,0.0791941975263206,23.0624388033389
2016-01-08,4,"B",56,"d","B-56",11,0.75,0.78,0.765,0.00992257958584856,0.0233813269718659,0.0602086596514562,18.0836870908205
2016-01-08,4,"B",57,"d","B-57",12,0.86,0.95,0.905,0.0140137595669556,0.0331623581081755,0.0838355004519779,24.9434476064996
2016-01-08,4,"B",58,"d","B-58",10,0.89,0.94,0.915,0.00757007469452778,0.0289885367604499,0.0651315293815061,21.8974782878853
2016-01-08,4,"B",59,"d","B-59",13.3,0.93,1,0.965,0.0202532066239879,0.0401723398140365,0.105298823894708,29.8286158704224
2016-01-08,4,"B",60,"d","B-60",11.4,0.9,0.72,0.81,0.0113932922896473,0.0264676882231571,0.0679882569146718,20.2735568129237
2016-01-18,4,"B",46,"d","B-46",25.1,2.06,2.08,2.07,0.21939795452677,0.240100698711272,0.671789469519529,155.862228252314
2016-01-18,4,"B",47,"d","B-47",16.5,1.33,1.21,1.27,0.0456830947074715,0.0756211984641074,0.201300961146814,53.5217846258093
2016-01-18,4,"B",48,"d","B-48",23,1.66,1.66,1.66,0.152754426778549,0.155177908739888,0.452315877681426,104.39975525719
2016-01-18,4,"B",49,"d","B-49",17.5,1.42,1.31,1.365,0.0569908508270749,0.0894549324893778,0.239422226873724,62.5161021126537
2016-01-18,4,"B",50,"d","B-50",20,1.72,1.74,1.73,0.0962056427693835,0.147758942342806,0.387924592089044,99.2471045810495
2016-01-18,4,"B",51,"d","B-51",19.5,1.52,1.59,1.555,0.0855358490104759,0.121369200626821,0.328431283840282,82.8960900343362
2016-01-18,4,"B",52,"d","B-52",13.6,0.83,0.89,0.86,0.021114061784676,0.0338595379008993,0.094571813342394,25.5582556561959
2016-01-18,4,"B",53,"d","B-53",17.7,1.43,1.35,1.39,0.0595521539987061,0.093048679625324,0.248849084008196,64.8280044038011
2016-01-18,4,"B",54,"d","B-54",22,1.44,1.5,1.47,0.126708916360362,0.122396909522808,0.365727355940624,83.9723604598676
2016-01-18,4,"B",55,"d","B-55",17,1.27,1.23,1.25,0.0503196743525489,0.0755348460608473,0.206239194987999,53.535466441995
2016-01-18,4,"B",56,"d","B-56",19.5,1.51,1.57,1.54,0.0852906593653057,0.119447974256215,0.324586022678354,81.7018576792894
2016-01-18,4,"B",57,"d","B-57",15,1.08,1.07,1.075,0.031460278811673,0.0530670510203219,0.143067725010979,38.6231238541877
2016-01-18,4,"B",58,"d","B-58",16.8,1.12,1.16,1.14,0.0470368350037807,0.064267499828402,0.181247704365826,46.1972804268956
2016-01-18,4,"B",59,"d","B-59",17.6,1.4,1.38,1.39,0.0584174055078871,0.0926084625670589,0.246802091797582,64.5331584972474
2016-01-18,4,"B",60,"d","B-60",14.8,0.99,1.03,1.01,0.0295084160114765,0.0473539799584013,0.130056632517629,34.8021610965955
2016-01-28,4,"B",46,"d","B-46",41.3,2.66,2.74,2.7,1.28764003500568,0.564120570925585,1.91750124123571,346.338996263848
2016-01-28,4,"B",47,"d","B-47",27.7,1.79,1.8,1.795,0.293935013943651,0.206213346732657,0.652264142402474,136.302834905877
2016-01-28,4,"B",48,"d","B-48",38.5,2.38,2.34,2.36,0.974887196703637,0.426218657327414,1.46983386304962,267.586962538059
2016-01-28,4,"B",49,"d","B-49",29.6,2.41,2.48,2.445,0.403490111852178,0.362550126220774,1.04591470604521,228.356134597014
2016-01-28,4,"B",50,"d","B-50",27.6,1.86,1.85,1.855,0.293188393255703,0.217024147703739,0.675278685767378,142.763868734489
2016-01-28,4,"B",51,"d","B-51",38,2.68,2.83,2.755,0.976295481389504,0.543897347690409,1.74040639279135,333.82112281797
2016-01-28,4,"B",52,"d","B-52",21,1.98,1.82,1.9,0.116736456367506,0.179597195830107,0.46676416042336,118.770227043212
2016-01-28,4,"B",53,"d","B-53",29.5,2.02,2.02,2.02,0.376949647290657,0.264014512172367,0.825273135014889,171.113040196957
2016-01-28,4,"B",54,"d","B-54",31.5,1.97,1.93,1.95,0.466104142878555,0.263183968156569,0.870002190133281,171.109520306857
2016-01-28,4,"B",55,"d","B-55",27.5,1.52,1.54,1.53,0.273539611043177,0.157574182589945,0.531554847728975,106.688483280694
2016-01-28,4,"B",56,"d","B-56",32.5,2.65,2.55,2.6,0.564379878968812,0.433796859114368,1.29153665559864,269.919815254497
2016-01-28,4,"B",57,"d","B-57",20.7,1.5,1.54,1.52,0.104060899665401,0.122897163189149,0.348532156588007,84.0620813352997
2016-01-28,4,"B",58,"d","B-58",29.2,2.3,2,2.15,0.370878433374569,0.290068973263797,0.87707458566581,186.321239788204
2016-01-28,4,"B",59,"d","B-59",27.6,1.78,1.79,1.785,0.289867394069569,0.203708044280531,0.64444493796592,134.774878951861
2016-01-28,4,"B",60,"d","B-60",27.2,1.84,1.88,1.86,0.279231411022824,0.215340474420969,0.663224106406731,141.666536271254
2016-02-08,4,"B",46,"d","B-46",44.2,3.19,3.19,3.19,1.70341180091616,0.785715160874853,2.59238749461244,469.505945612088
2016-02-08,4,"B",47,"d","B-47",38.5,2.64,2.67,2.655,1.00949282309975,0.517412095824737,1.69596925408975,319.185488226473
2016-02-08,4,"B",48,"d","B-48",45.3,2.79,2.82,2.805,1.78249576960822,0.64900984819305,2.29825035757121,395.010269066347
2016-02-08,4,"B",49,"d","B-49",38.5,3.68,3.76,3.72,1.11553438032029,0.901488703513766,2.55498033814381,528.84636065335
2016-02-08,4,"B",50,"d","B-50",38.2,2.91,2.94,2.925,1.01163452799363,0.602881199355043,1.88611920489117,366.672124725411
2016-02-08,4,"B",51,"d","B-51",43.7,3.72,3.81,3.765,1.72130494425455,1.02237273027302,3.11849329710541,596.232144182214
2016-02-08,4,"B",52,"d","B-52",34.6,3.01,3,3.005,0.728662706851934,0.580151614588786,1.68708770614153,352.561519433205
2016-02-08,4,"B",53,"d","B-53",43.5,3.16,3.07,3.115,1.60220429646389,0.745509542467442,2.46058584713685,447.295421756134
2016-02-08,4,"B",54,"d","B-54",44.1,3.26,3.23,3.245,1.69894022015388,0.806608408562822,2.63806775729326,480.799297519641
2016-02-08,4,"B",55,"d","B-55",43.5,2.62,2.65,2.635,1.52473510862111,0.565999583315392,2.00787318131952,348.170740969359
2016-02-08,4,"B",56,"d","B-56",37.6,3.35,3.21,3.28,0.991767886048485,0.718404288863221,2.11830652467355,429.755593589189
2016-02-08,4,"B",58,"d","B-58",40.3,3.22,3.17,3.195,1.2453717858031,0.72913235325281,2.27007915285309,436.900081719047
2016-02-08,4,"B",59,"d","B-59",40.5,3.15,3.16,3.155,1.26176680045594,0.717131953274236,2.25178830642449,430.44810434573
2016-02-08,4,"B",60,"d","B-60",42.5,3.24,3.23,3.235,1.49721062356572,0.778076937631416,2.49034310783566,464.562363891924
2016-02-29,4,"B",51,"d","B-51",62.5,4.82,4.69,4.755,6.21662608184926,2.02569337977367,6.97712623380424,1127.78087297268
2016-02-29,4,"B",50,"d","B-50",52.8,4.12,4.12,4.12,3.36049992678466,1.38927622868276,4.58412994488424,794.504221135266
2016-02-29,4,"B",59,"d","B-59",61.5,3.81,3.88,3.845,5.5264689579562,1.40879378407588,5.26473657308594,809.988969621607
2016-02-29,4,"B",55,"d","B-55",66.7,3.95,3.87,3.91,7.31646322588954,1.55001936160132,6.04801562574036,886.625196120222
2016-02-29,4,"B",46,"d","B-46",55,3.98,3.79,3.885,3.79358672907821,1.30509163128575,4.53015710727489,751.927726684123
2016-02-29,4,"B",49,"d","B-49",52.5,4.4,4.31,4.355,3.3507006379311,1.51486646191972,4.86317041686454,859.351198679356
2016-02-29,4,"B",54,"d","B-54",65,4.13,4.28,4.205,6.8483080086899,1.70982809797026,6.36278486942695,968.299428651021
2016-02-29,4,"B",60,"d","B-60",61.5,4.21,4.11,4.16,5.65685706761262,1.60376374729061,5.79329429163811,911.326306480459
2016-01-08,4,"B",46,"w","B-46",11.3,0.95,0.89,0.92,0.00961721712053881,0.0334005033862843,0.104926615696893,29.8961626063334
2016-01-08,4,"B",47,"w","B-47",13.3,0.82,0.86,0.84,0.0111993978050361,0.0314856697281439,0.135760006307268,36.4219851362155
2016-01-08,4,"B",48,"w","B-48",10.1,0.92,0.78,0.85,0.00691997145786482,0.0275698574007736,0.0829493668425867,24.0367333561433
2016-01-08,4,"B",49,"w","B-49",13.8,0.98,0.97,0.975,0.0151585894040627,0.0410303211072763,0.154172183468482,42.0191823248173
2016-01-08,4,"B",50,"w","B-50",10.6,0.7,0.83,0.765,0.0063957366480292,0.0238238969354727,0.0867307451109925,24.3548252454517
2016-01-08,4,"B",51,"w","B-51",13.8,0.78,0.76,0.77,0.0104369242002444,0.0278622474212025,0.140089647052221,36.6504815154485
2016-01-08,4,"B",52,"w","B-52",12.4,1,1.07,1.035,0.0137164372545349,0.0426518469337022,0.130185162204289,36.9114386014545
2016-01-08,4,"B",53,"w","B-53",10,0.87,0.95,0.91,0.00756985922619708,0.0306630689696631,0.0837573986376556,24.6262133273579
2016-01-08,4,"B",54,"w","B-54",15.5,1.08,1.09,1.085,0.0221690666406649,0.052134993443274,0.198625776978841,53.4283864647444
2016-01-08,4,"B",55,"w","B-55",14.3,1.04,1.14,1.09,0.0192889482739411,0.0502399434022384,0.172025625263234,47.3384765562141
2016-01-08,4,"B",56,"w","B-56",18,1.22,1.27,1.245,0.0361590062156222,0.0709574034329514,0.275204047582097,72.7854985042859
2016-01-08,4,"B",57,"w","B-57",10.3,0.95,0.96,0.955,0.00862103859693235,0.0337354016885721,0.090101516940073,26.4996876161511
2016-01-08,4,"B",58,"w","B-58",15,1.1,1.04,1.07,0.0204319383523268,0.0500426544069607,0.186141560817278,50.3980055755432
2016-01-08,4,"B",59,"w","B-59",12.4,0.84,0.88,0.86,0.0102341887107544,0.0314803690542488,0.120758660636949,33.1570135169012
2016-01-08,4,"B",60,"w","B-60",11.8,0.86,0.88,0.87,0.0095246459850445,0.0312147480569245,0.11092359318468,30.9330135224639
2016-01-18,4,"B",46,"w","B-46",16,1.26,1.05,1.155,0.0259259712826623,0.0587862223062092,0.215762279122301,58.1647478936246
2016-01-18,4,"B",47,"w","B-47",18.7,1.26,1.32,1.29,0.0409928484070892,0.0768148984306617,0.29913010376139,78.7783163287196
2016-01-18,4,"B",48,"w","B-48",15.2,1.64,1.67,1.655,0.041710816374557,0.103061894759262,0.227564428313945,66.2119189330012
2016-01-18,4,"B",49,"w","B-49",20,1.39,1.46,1.425,0.0542119122001481,0.0938561836495529,0.351687751997821,92.5209225618872
2016-01-18,4,"B",50,"w","B-50",13.2,1.07,1.08,1.075,0.0163163046113837,0.0469847070839542,0.148020009197315,41.5311007267012
2016-01-18,4,"B",51,"w","B-51",16.4,1.03,1.08,1.055,0.0234984115861918,0.0513711123069009,0.217469552337115,57.3248805183801
2016-01-18,4,"B",52,"w","B-52",16.4,1.56,1.59,1.575,0.0442789139911967,0.0990985538243703,0.255869664795291,72.2980237081889
2016-01-18,4,"B",53,"w","B-53",14.8,1.37,1.38,1.375,0.0296434784691067,0.0749388852388466,0.201143453699778,57.0877460653381
2016-01-18,4,"B",54,"w","B-54",23,1.86,1.97,1.915,0.111516817446418,0.16462258532702,0.510447523186418,136.061818366936
2016-01-18,4,"B",55,"w","B-55",23.3,1.54,1.59,1.565,0.0829805421256129,0.11909068977868,0.481452580998648,123.484432895393
2016-01-18,4,"B",56,"w","B-56",24.3,1.79,1.79,1.79,0.110759747481208,0.151924280714121,0.548546927832756,142.367040258977
2016-01-18,4,"B",57,"w","B-57",16.5,1.64,1.71,1.675,0.0493474385140624,0.109992409844304,0.265240201689155,75.6242386841568
2016-01-18,4,"B",58,"w","B-58",19.7,1.55,1.58,1.565,0.0611670105220831,0.108534164295107,0.355475255646509,95.441062016099
2016-01-18,4,"B",59,"w","B-59",15,1.05,1.05,1.05,0.0198313900149692,0.0485181364413886,0.184721754183951,49.8502979466501
2016-01-18,4,"B",60,"w","B-60",13.8,1.06,1.09,1.075,0.017689035549116,0.0481540877565671,0.160403352467789,44.4635917421693
2016-01-28,4,"B",46,"w","B-46",31,2.11,2.12,2.115,0.224455215422876,0.228518196240841,0.91151540942868,227.873014937314
2016-01-28,4,"B",47,"w","B-47",33,2.17,2.1,2.135,0.255231939210488,0.240236715301995,1.02446923666183,252.194437269367
2016-01-28,4,"B",48,"w","B-48",28,2.2,2.18,2.19,0.197119076164845,0.22871173730916,0.769147368308222,198.888575000738
2016-01-28,4,"B",49,"w","B-49",35.3,2.6,2.5,2.55,0.382014712719461,0.333664273765408,1.24362770124048,309.971648242152
2016-01-28,4,"B",50,"w","B-50",19.3,1.61,1.64,1.625,0.0625405038888103,0.114137933359979,0.347806220359079,94.5199338349593
2016-01-28,4,"B",51,"w","B-51",24.7,1.8,1.86,1.83,0.118152564120337,0.158959428272353,0.570065398480174,147.86018124304
2016-01-28,4,"B",52,"w","B-52",30.8,2.63,2.68,2.655,0.31780675781496,0.330590400201519,0.988001521481818,257.376538637766
2016-01-28,4,"B",53,"w","B-53",30.7,1.88,1.82,1.85,0.178455926993451,0.182497538536992,0.848277648609956,207.750138099282
2016-01-28,4,"B",54,"w","B-54",42,2.86,2.84,2.85,0.624614064999664,0.440812868751111,1.78118301481057,431.658856194218
2016-01-28,4,"B",55,"w","B-55",41.5,2.5,2.53,2.515,0.501527165455896,0.356724152161086,1.65679976899895,394.1914639713
2016-01-28,4,"B",56,"w","B-56",38.6,2.59,2.57,2.58,0.457766191170192,0.357358068686907,1.46859926053343,357.961500889262
2016-01-28,4,"B",57,"w","B-57",29.3,2.26,2.28,2.27,0.226559611782528,0.248735428210245,0.847142776533864,217.713521580931
2016-01-28,4,"B",58,"w","B-58",31.2,1.95,2.07,2.01,0.209526920932405,0.210962493640845,0.90331261261797,223.446115586452
2016-01-28,4,"B",59,"w","B-59",25,1.91,1.93,1.92,0.130297948656409,0.173130368350671,0.594103584345777,154.872190976422
2016-01-28,4,"B",60,"w","B-60",23.2,1.74,1.79,1.765,0.0995781328201473,0.14470556461249,0.501617097723771,131.520314475667
2016-02-08,4,"B",46,"w","B-46",55.2,4.11,4.04,4.075,1.80642955551442,0.921525505688033,3.37479473260246,807.68628631447
2016-02-08,4,"B",47,"w","B-47",55,3.74,3.82,3.78,1.59351206869949,0.81306195190598,3.25203014864514,768.994207083434
2016-02-08,4,"B",48,"w","B-48",53.8,3.91,3.9,3.905,1.61170396347848,0.84721277064471,3.16644618792993,757.531706175361
2016-02-08,4,"B",49,"w","B-49",61.6,4.54,4.47,4.505,2.58394140023929,1.15422664105322,4.28584551435379,1012.97228955923
2016-02-08,4,"B",51,"w","B-51",41.6,3.16,3.22,3.19,0.733581396448006,0.52748576018319,1.832563430556,454.053777111185
2016-02-08,4,"B",52,"w","B-52",55.5,4.41,4.53,4.47,2.11167818900638,1.07569933553739,3.53839949948091,859.260183630584
2016-02-08,4,"B",53,"w","B-53",56.5,3.53,3.55,3.54,1.50850821102114,0.741096304539089,3.32441572328105,771.54454711202
2016-02-08,4,"B",54,"w","B-54",60.7,4.63,4.59,4.61,2.60908113431903,1.18894768916004,4.21253726681127,1003.64779619619
2016-02-08,4,"B",55,"w","B-55",64.7,4.1,3.78,3.94,2.28567424481941,0.952045385673373,4.43568610366038,1010.70099088368
2016-02-08,4,"B",56,"w","B-56",60.1,4.42,4.4,4.41,2.38886488742644,1.09949420705582,4.06377274873952,963.394825216047
2016-02-08,4,"B",57,"w","B-57",45.9,4.04,4.02,4.03,1.26936370054219,0.817121015865727,2.40694570015741,604.596250203983
2016-02-08,4,"B",58,"w","B-58",52.4,3.82,3.87,3.845,1.49914422357984,0.814016680400528,3.000172350161,720.992106202038
2016-02-08,4,"B",59,"w","B-59",44.6,3.49,3.47,3.48,0.955328819282231,0.632261002332814,2.15304678872773,531.384095118366
2016-02-08,4,"B",60,"w","B-60",45.5,3.08,3.04,3.06,0.808356071794118,0.517733931814231,2.11869683767565,508.601435128154
2016-02-29,4,"B",54,"w","B-54",88.2,6.4,6.63,6.515,8.88988256716477,2.57757475000057,9.52384270705564,2175.97182410948
2016-02-29,4,"B",49,"w","B-49",88.2,7.02,7.11,7.065,10.1052651174831,2.94390570702477,9.8422729833457,2280.53640585831
2016-02-29,4,"B",53,"w","B-53",87.5,6.44,6.58,6.51,8.75145307366325,2.56301246743864,9.38473870503289,2148.56584842254
2016-02-29,4,"B",58,"w","B-58",80,6.59,6.71,6.65,7.69071539900571,2.52568307986404,8.05062782964189,1895.68230046911
2016-02-29,4,"B",47,"w","B-47",88,5.85,5.92,5.885,7.53823641396117,2.17893976013686,9.10137359238919,2044.3791125812
2016-02-29,4,"B",48,"w","B-48",85,7.34,7.16,7.25,9.84307437973224,3.00922285619664,9.30340553614467,2187.27717771835
2016-02-29,4,"B",59,"w","B-59",82.5,6.79,6.69,6.74,8.30774936467845,2.62628911462455,8.55763057897786,2002.89732673469
2016-02-29,4,"B",56,"w","B-56",86,7.4,6.86,7.13,9.79266445345634,2.94698866376251,9.43803310745961,2205.47704511913
2016-01-08,5,"B",61,"d","B-61",11.8,1.02,0.97,0.995,0.0119595297421409,0.0313257018282208,0.190882005158139,51.9231226747338
2016-01-08,5,"B",62,"d","B-62",16.5,1.05,1.09,1.07,0.0172523132661087,0.0539538017609186,0.214089926787048,63.2603266372756
2016-01-08,5,"B",63,"d","B-63",13.2,1.01,0.96,0.985,0.0117871923193886,0.0366879891098103,0.183201196683041,52.7382547601151
2016-01-08,5,"B",64,"d","B-64",10.3,0.95,1.05,1,0.0118260283729884,0.0257342916643655,0.197304662237849,50.4135564722399
2016-01-08,5,"B",65,"d","B-65",13.8,0.86,0.9,0.88,0.00760022785847351,0.0362290300313064,0.140227605845465,45.2424885400474
2016-01-08,5,"B",66,"d","B-66",12.4,1.14,1.11,1.125,0.0197288252381681,0.036686554717933,0.251477566788451,63.0133055246827
2016-01-08,5,"B",67,"d","B-67",14.2,0.9,0.96,0.93,0.00953415365940093,0.039258033729828,0.158594698753309,49.4445043006389
2016-01-08,5,"B",68,"d","B-68",11.7,0.96,1.01,0.985,0.0114654326326093,0.0307202924808487,0.18673266422818,51.0415033006136
2016-01-08,5,"B",69,"d","B-69",14.2,0.95,0.89,0.92,0.00913226479329947,0.0389654136884064,0.154684612465289,48.6665407748838
2016-01-08,5,"B",70,"d","B-70",14.2,1.15,1.03,1.09,0.0179443659710483,0.043816817995944,0.228816282789217,62.4101717918061
2016-01-08,5,"B",71,"d","B-71",10,1.03,0.93,0.98,0.010837807340321,0.0242967356001592,0.18919483041007,48.5507792994536
2016-01-08,5,"B",72,"d","B-72",12.2,0.88,0.99,0.935,0.0094065863325216,0.0315147818643275,0.164475408751461,47.8256626307469
2016-01-08,5,"B",73,"d","B-73",13.1,0.92,0.97,0.945,0.00997538251183904,0.0352536057918568,0.166677451472008,49.5243369530683
2016-01-08,5,"B",74,"d","B-74",15.2,0.95,0.93,0.94,0.0101057119019534,0.0437158527865301,0.160818593056705,51.1616187492662
2016-01-08,5,"B",75,"d","B-75",13.4,0.98,1.02,1,0.0125619331347803,0.0379033603196231,0.189256614851928,54.1408460551167
2016-01-18,5,"B",61,"d","B-61",19,1.36,1.44,1.4,0.0519962018313452,0.0799805142615193,0.389469843493143,97.4990828845903
2016-01-18,5,"B",62,"d","B-62",30.5,1.9,1.87,1.885,0.189562060452532,0.197189583995445,0.7181885785844,171.486644839721
2016-01-18,5,"B",63,"d","B-63",22.5,1.5,1.45,1.475,0.066543281076305,0.106348841952916,0.427745197301563,110.193021254263
2016-01-18,5,"B",64,"d","B-64",23.6,1.74,1.7,1.72,0.124083485359153,0.126889248058306,0.605349025185712,139.853520535089
2016-01-18,5,"B",65,"d","B-65",19.3,1.17,1.24,1.205,0.0287101002319909,0.0737762115138064,0.274776265563686,78.5752643797043
2016-01-18,5,"B",66,"d","B-66",26,1.92,1.87,1.895,0.186637531134819,0.156475977774444,0.745619929939696,165.503392836781
2016-01-18,5,"B",67,"d","B-67",25.6,1.7,1.66,1.68,0.11510924488017,0.140716226106497,0.566000683222459,138.120978265887
2016-01-18,5,"B",68,"d","B-68",24.7,1.78,1.7,1.74,0.131296904427483,0.136778114188906,0.617259621471629,144.013223464272
2016-01-18,5,"B",69,"d","B-69",16.5,1.33,1.37,1.35,0.0435507163247794,0.0633700951205096,0.366185292077721,88.9653545039098
2016-01-18,5,"B",70,"d","B-70",27.1,1.73,1.69,1.71,0.12514273055553,0.154902181583882,0.584322394482619,143.9593827571
2016-01-18,5,"B",71,"d","B-71",18.2,1.62,1.63,1.625,0.093223905562604,0.0832305951374346,0.553208421955922,119.91823211339
2016-01-18,5,"B",72,"d","B-72",18.8,1.62,1.72,1.67,0.104717094042527,0.0889659117195858,0.586208885265756,125.923479621054
2016-01-18,5,"B",73,"d","B-73",20,1.23,1.38,1.305,0.0397660108356985,0.0821577131753468,0.328457813723501,89.180861347234
2016-01-18,5,"B",74,"d","B-74",26,1.56,1.63,1.595,0.0939354957824076,0.138882923650474,0.500822698362687,128.530794303056
2016-01-18,5,"B",75,"d","B-75",18.6,1.35,1.35,1.35,0.0447644074845682,0.0755882838642752,0.359307053535765,91.902191459389
2016-01-28,5,"B",61,"d","B-61",31.7,1.91,1.95,1.93,0.2100936140217,0.212148128852357,0.753780417162402,179.392442019826
2016-01-28,5,"B",62,"d","B-62",43,2.74,2.61,2.675,0.827063394068101,0.416497781750203,1.52630577083312,314.53254535227
2016-01-28,5,"B",63,"d","B-63",43.3,2.35,2.36,2.355,0.498661197032328,0.385268325902201,1.13604077084737,261.404525802554
2016-01-28,5,"B",64,"d","B-64",40.2,2.24,2.29,2.265,0.419748861216278,0.336180722612093,1.05056742895005,241.959161869414
2016-01-28,5,"B",65,"d","B-65",36.1,2.57,2.63,2.6,0.709431713502676,0.315700160374741,1.46942077103303,287.710072397874
2016-01-28,5,"B",66,"d","B-66",40.5,2.57,2.56,2.565,0.690117495580348,0.37043218443202,1.39845680362387,290.978786652983
2016-01-28,5,"B",67,"d","B-67",39.5,2.49,2.52,2.505,0.624426690157891,0.351249155549385,1.32932394861289,279.150210116203
2016-01-28,5,"B",68,"d","B-68",41.4,2.58,2.59,2.585,0.715402786886094,0.384672186058459,1.41881987197479,296.072013890421
2016-01-28,5,"B",69,"d","B-69",33.8,1.94,1.97,1.955,0.224424779344708,0.235236473601499,0.768674078765964,186.018326371287
2016-01-28,5,"B",70,"d","B-70",47,2.86,2.87,2.865,1.10947524441077,0.497836240504062,1.7633588751223,356.331771134484
2016-01-28,5,"B",71,"d","B-71",33,2.16,2.17,2.165,0.335122373297683,0.243702830455323,0.976580600461479,214.653603643393
2016-01-28,5,"B",72,"d","B-72",31.5,2.33,2.39,2.36,0.467489055631232,0.24157260456717,1.20058120291936,240.549642129741
2016-01-28,5,"B",73,"d","B-73",33,2.11,2.17,2.14,0.319970145094672,0.241751841899216,0.950737548931749,211.02730690844
2016-01-28,5,"B",74,"d","B-74",48.8,2.18,2.17,2.175,0.373387119779828,0.434803455536781,0.927762340936299,240.28974104823
2016-01-28,5,"B",75,"d","B-75",31,1.76,1.78,1.77,0.148069876598417,0.193355925165506,0.619432634917484,157.051072581268
2016-02-08,5,"B",61,"d","B-61",39.1,2.44,2.53,2.485,0.603391068102661,0.344112701622602,1.30704845761908,275.126634838927
2016-02-08,5,"B",62,"d","B-62",46.7,2.84,2.77,2.805,1.01826994250329,0.485995948834154,1.68095501815842,344.839252073562
2016-02-08,5,"B",63,"d","B-63",54.8,2.96,2.75,2.855,1.13336055878211,0.622545835059343,1.70718171164118,369.576621467283
2016-02-08,5,"B",64,"d","B-64",47.4,2.8,2.98,2.89,1.15078233271382,0.507124109711585,1.79668082868684,361.732451220231
2016-02-08,5,"B",65,"d","B-65",47.2,3.18,3.06,3.12,1.55974869201489,0.531406713102249,2.14563130509279,404.274108891288
2016-02-08,5,"B",66,"d","B-66",42,2.76,2.68,2.72,0.879135912563313,0.406993345652551,1.59216771119764,320.275327977773
2016-02-08,5,"B",67,"d","B-67",42.7,2.8,2.94,2.87,1.09288267579069,0.432798379220704,1.79756604888242,348.071756790693
2016-02-08,5,"B",68,"d","B-68",45.2,2.83,2.69,2.76,0.947609982885286,0.458042408992725,1.62772699679424,333.786944336192
2016-02-08,5,"B",69,"d","B-69",49.1,2.93,2.97,2.95,1.25908484065268,0.541765801044927,1.87350842423157,376.380849913925
2016-02-08,5,"B",70,"d","B-70",53.8,2.89,2.96,2.925,1.24291047787646,0.616141682369169,1.81066038382734,381.037943963409
2016-02-08,5,"B",71,"d","B-71",39,2.85,2.77,2.81,0.983988169299968,0.373254867065848,1.73671221483497,329.258724354773
2016-02-08,5,"B",72,"d","B-72",40.1,2.89,2.85,2.87,1.07724283155544,0.394578116104386,1.81552942287573,342.193916471654
2016-02-08,5,"B",73,"d","B-73",45,2.86,2.89,2.875,1.11381404323205,0.468102021917911,1.78988067802677,353.960340649732
2016-02-08,5,"B",74,"d","B-74",54.3,2.77,2.86,2.815,1.06916363694426,0.608236236466165,1.65485617047327,361.107260208783
2016-02-29,5,"B",73,"d","B-73",65,3.96,4.02,3.99,4.47162533187981,1.00895570987673,3.59926597209596,632.482959777091
2016-02-29,5,"B",69,"d","B-69",75,4.2,3.99,4.095,5.12464825595803,1.2680636307661,3.73616684937801,683.039431503849
2016-02-29,5,"B",70,"d","B-70",72.3,3.97,4.02,3.995,4.60508778148156,1.18107342551004,3.54938697210375,652.196067774481
2016-02-29,5,"B",67,"d","B-67",57,3.61,3.53,3.57,2.78580204811532,0.770017146323116,2.84250453122505,518.471432976998
2016-02-29,5,"B",61,"d","B-61",54,3.49,3.39,3.44,2.37348932693034,0.693098485468105,2.63159171999535,483.867865704788
2016-02-29,5,"B",66,"d","B-66",58.5,3.6,3.59,3.595,2.8814539820397,0.803895929097258,2.8768272094943,527.507904468266
2016-02-29,5,"B",74,"d","B-74",70.2,3.73,3.68,3.705,3.38783390046866,1.0734649377817,2.99644038967549,579.290402829896
2016-02-29,5,"B",64,"d","B-64",63.5,4.01,4.17,4.09,4.90867969575257,0.991721209205003,3.82509944037161,651.734046319212
2016-01-08,5,"B",61,"w","B-61",15,1.01,1.05,1.03,0.0129796090266847,0.0228601668310658,0.0737370058046367,21.8932801843548
2016-01-08,5,"B",62,"w","B-62",13.3,0.9,1.03,0.965,0.00889229133861123,0.0187955361474086,0.0583190918044323,17.4101457380602
